Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00978,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,137,8.5388885E-5,0.0
ID00260,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,138,8.5388885E-5,0.0
ID00280,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,139,8.5388885E-5,0.0
ID00228,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,140,8.5388885E-5,0.0
ID00840,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,141,8.5388885E-5,0.0
ID00037,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,142,8.5388885E-5,0.0
ID00069,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,143,8.5388885E-5,0.0
ID00647,0.03137698,0.031462368,8.5388885E-5,2.0444444E-4,144,8.5388885E-5,0.0
ID00661,0.03137698,0.03146076,8.377778E-5,2.0444444E-4,145,8.377778E-5,0.0
ID00802,0.03137698,0.03146076,8.377778E-5,2.0444444E-4,146,8.377778E-5,0.0
ID00866,0.03137698,0.03146076,8.377778E-5,2.0444444E-4,147,8.377778E-5,0.0
ID00278,0.03137698,0.03146076,8.377778E-5,2.0444444E-4,148,8.377778E-5,0.0
ID00816,0.03137698,0.03146076,8.377778E-5,2.0444444E-4,149,8.377778E-5,0.0
ID00820,0.03137698,0.03146076,8.377778E-5,1.9805555E-4,150,8.377778E-5,0.0
ID00828,0.03137698,0.03146076,8.377778E-5,1.9805555E-4,151,8.377778E-5,0.0
ID00968,0.03137698,0.03146076,8.377778E-5,1.9805555E-4,152,8.377778E-5,0.0
ID00179,0.03137698,0.03146076,8.377778E-5,1.9805555E-4,153,8.377778E-5,0.0
ID00904,0.03137698,0.03146076,8.377778E-5,1.9805555E-4,154,8.377778E-5,0.0
ID00308,0.03137698,0.03146076,8.377778E-5,1.9805555E-4,155,8.377778E-5,0.0
ID00587,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,156,8.216667E-5,0.0
ID00942,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,157,8.216667E-5,0.0
ID00864,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,158,8.216667E-5,0.0
ID00984,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,159,8.216667E-5,0.0
ID00573,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,160,8.216667E-5,0.0
ID00880,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,161,8.216667E-5,0.0
ID00507,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,162,8.216667E-5,0.0
ID00105,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,163,8.216667E-5,0.0
ID00242,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,164,8.216667E-5,0.0
ID00095,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,165,8.216667E-5,0.0
ID00274,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,166,8.216667E-5,0.0
ID00326,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,167,8.216667E-5,0.0
ID00499,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,168,8.216667E-5,0.0
ID00017,0.03137698,0.031459145,8.216667E-5,1.9805555E-4,169,8.216667E-5,0.0
ID00089,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,170,8.0555554E-5,0.0
ID00360,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,171,8.0555554E-5,0.0
ID00846,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,172,8.0555554E-5,0.0
ID00067,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,173,8.0555554E-5,0.0
ID00131,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,174,8.0555554E-5,0.0
ID00822,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,175,8.0555554E-5,0.0
ID00607,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,176,8.0555554E-5,0.0
ID00641,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,177,8.0555554E-5,0.0
ID00627,0.03137698,0.031457536,8.0555554E-5,1.9166667E-4,178,8.0555554E-5,0.0
ID00015,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,179,7.8944446E-5,0.0
ID00972,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,180,7.8944446E-5,0.0
ID00454,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,181,7.8944446E-5,0.0
ID00541,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,182,7.8944446E-5,0.0
ID00782,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,183,7.8944446E-5,0.0
ID00097,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,184,7.8944446E-5,0.0
ID00270,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,185,7.8944446E-5,0.0
ID00525,0.03137698,0.031455923,7.8944446E-5,1.9166667E-4,186,7.8944446E-5,0.0
ID00591,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,187,7.733333E-5,0.0
ID00736,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,188,7.733333E-5,0.0
ID00964,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,189,7.733333E-5,0.0
ID00758,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,190,7.733333E-5,0.0
ID00312,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,191,7.733333E-5,0.0
ID00740,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,192,7.733333E-5,0.0
ID00290,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,193,7.733333E-5,0.0
ID00689,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,194,7.733333E-5,0.0
ID00896,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,195,7.733333E-5,0.0
ID00555,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,196,7.733333E-5,0.0
ID00629,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,197,7.733333E-5,0.0
ID00625,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,198,7.733333E-5,0.0
ID00900,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,199,7.733333E-5,0.0
ID00053,0.03137698,0.031454314,7.733333E-5,1.8527778E-4,200,7.733333E-5,0.0
ID00651,0.03137698,0.031452704,7.572222E-5,1.8527778E-4,201,7.572222E-5,0.0
ID00675,0.03137698,0.031452704,7.572222E-5,1.8527778E-4,202,7.572222E-5,0.0
ID00924,0.03137698,0.031452704,7.572222E-5,1.8527778E-4,203,7.572222E-5,0.0
ID00468,0.03137698,0.031452704,7.572222E-5,1.8527778E-4,204,7.572222E-5,0.0
ID00246,0.03137698,0.031452704,7.572222E-5,1.8527778E-4,205,7.572222E-5,0.0
ID00157,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,206,7.572222E-5,0.0
ID00715,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,207,7.572222E-5,0.0
ID00248,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,208,7.572222E-5,0.0
ID00149,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,209,7.572222E-5,0.0
ID00565,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,210,7.572222E-5,0.0
ID00583,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,211,7.572222E-5,0.0
ID00087,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,212,7.572222E-5,0.0
ID00597,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,213,7.572222E-5,0.0
ID00659,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,214,7.572222E-5,0.0
ID00727,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,215,7.572222E-5,0.0
ID00047,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,216,7.572222E-5,0.0
ID00918,0.03137698,0.031452704,7.572222E-5,1.7888889E-4,217,7.572222E-5,0.0
ID00444,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,218,7.411111E-5,0.0
ID00832,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,219,7.411111E-5,0.0
ID00304,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,220,7.411111E-5,0.0
ID00460,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,221,7.411111E-5,0.0
ID00944,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,222,7.411111E-5,0.0
ID00133,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,223,7.411111E-5,0.0
ID00814,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,224,7.411111E-5,0.0
ID00663,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,225,7.411111E-5,0.0
ID00300,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,226,7.411111E-5,0.0
ID00996,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,227,7.411111E-5,0.0
ID00234,0.03137698,0.03145109,7.411111E-5,1.7888889E-4,228,7.411111E-5,0.0
ID00812,0.03137698,0.03144948,7.25E-5,1.725E-4,229,7.25E-5,0.0
ID00731,0.03137698,0.03144948,7.25E-5,1.725E-4,230,7.25E-5,0.0
ID00222,0.03137698,0.03144948,7.25E-5,1.725E-4,231,7.25E-5,0.0
ID00240,0.03137698,0.03144948,7.25E-5,1.725E-4,232,7.25E-5,0.0
ID00434,0.03137698,0.03144948,7.25E-5,1.725E-4,233,7.25E-5,0.0
ID00910,0.03137698,0.03144948,7.25E-5,1.725E-4,234,7.25E-5,0.0
ID00551,0.03137698,0.03144948,7.25E-5,1.725E-4,235,7.25E-5,0.0
ID00824,0.03137698,0.03144948,7.25E-5,1.725E-4,236,7.25E-5,0.0
ID00976,0.03137698,0.03144948,7.25E-5,1.725E-4,237,7.25E-5,0.0
ID00691,0.03137698,0.03144948,7.25E-5,1.725E-4,238,7.25E-5,0.0
ID00446,0.03137698,0.03144948,7.25E-5,1.725E-4,239,7.25E-5,0.0
ID00569,0.03137698,0.03144948,7.25E-5,1.725E-4,240,7.25E-5,0.0
ID00284,0.03137698,0.03144948,7.25E-5,1.725E-4,241,7.25E-5,0.0
ID00605,0.03137698,0.03144948,7.25E-5,1.725E-4,242,7.25E-5,0.0
ID00322,0.03137698,0.03144948,7.25E-5,1.725E-4,243,7.25E-5,0.0
ID00898,0.03137698,0.03144948,7.25E-5,1.725E-4,244,7.25E-5,0.0
ID00003,0.03137698,0.03144948,7.25E-5,1.725E-4,245,7.25E-5,0.0
ID00057,0.03137698,0.03144948,7.25E-5,1.725E-4,246,7.25E-5,0.0
ID00936,0.03137698,0.03144787,7.088889E-5,1.725E-4,247,7.088889E-5,0.0
ID00195,0.03137698,0.03144787,7.088889E-5,1.725E-4,248,7.088889E-5,0.0
ID00352,0.03137698,0.03144787,7.088889E-5,1.725E-4,249,7.088889E-5,0.0
ID00440,0.03137698,0.03144787,7.088889E-5,1.725E-4,250,7.088889E-5,0.0
ID00780,0.03137698,0.03144787,7.088889E-5,1.725E-4,251,7.088889E-5,0.0
ID00697,0.03137698,0.03144787,7.088889E-5,1.725E-4,252,7.088889E-5,0.0
ID00876,0.03137698,0.03144787,7.088889E-5,1.725E-4,253,7.088889E-5,0.0
ID00254,0.03137698,0.03144787,7.088889E-5,1.725E-4,254,7.088889E-5,0.0
ID00557,0.03137698,0.03144787,7.088889E-5,1.725E-4,255,7.088889E-5,0.0
ID00950,0.03137698,0.03144787,7.088889E-5,1.725E-4,256,7.088889E-5,0.0
ID00205,0.03137698,0.03144787,7.088889E-5,1.725E-4,257,7.088889E-5,0.0
ID00402,0.03137698,0.03144787,7.088889E-5,1.725E-4,258,7.088889E-5,0.0
ID00599,0.03137698,0.03144787,7.088889E-5,1.661111E-4,259,7.088889E-5,0.0
ID00770,0.03137698,0.03144787,7.088889E-5,1.661111E-4,260,7.088889E-5,0.0
ID00874,0.03137698,0.03144787,7.088889E-5,1.661111E-4,261,7.088889E-5,0.0
ID00135,0.03137698,0.03144787,7.088889E-5,1.661111E-4,262,7.088889E-5,0.0
ID00398,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,263,6.9277776E-5,0.0
ID00215,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,264,6.9277776E-5,0.0
ID00537,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,265,6.9277776E-5,0.0
ID00503,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,266,6.9277776E-5,0.0
ID00946,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,267,6.9277776E-5,0.0
ID00892,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,268,6.9277776E-5,0.0
ID00617,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,269,6.9277776E-5,0.0
ID00485,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,270,6.9277776E-5,0.0
ID00356,0.03137698,0.03144626,6.9277776E-5,1.661111E-4,271,6.9277776E-5,0.0
ID00230,0.03137698,0.031444646,6.766667E-5,1.661111E-4,272,6.766667E-5,0.0
ID00035,0.03137698,0.031444646,6.766667E-5,1.661111E-4,273,6.766667E-5,0.0
ID00858,0.03137698,0.031444646,6.766667E-5,1.661111E-4,274,6.766667E-5,0.0
ID00764,0.03137698,0.031444646,6.766667E-5,1.661111E-4,275,6.766667E-5,0.0
ID00338,0.03137698,0.031444646,6.766667E-5,1.661111E-4,276,6.766667E-5,0.0
ID00685,0.03137698,0.031444646,6.766667E-5,1.661111E-4,277,6.766667E-5,0.0
ID00922,0.03137698,0.031444646,6.766667E-5,1.661111E-4,278,6.766667E-5,0.0
ID00282,0.03137698,0.031444646,6.766667E-5,1.661111E-4,279,6.766667E-5,0.0
ID00948,0.03137698,0.031444646,6.766667E-5,1.661111E-4,280,6.766667E-5,0.0
ID00256,0.03137698,0.031444646,6.766667E-5,1.5972221E-4,281,6.766667E-5,0.0
ID00424,0.03137698,0.031444646,6.766667E-5,1.5972221E-4,282,6.766667E-5,0.0
ID00531,0.03137698,0.031444646,6.766667E-5,1.5972221E-4,283,6.766667E-5,0.0
ID00448,0.03137698,0.031444646,6.766667E-5,1.5972221E-4,284,6.766667E-5,0.0
