Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00004,1.1877775E-5,5.824444E-5,3.061111E-5,7.666666E-5,33,4.188889E-5,1.6355552E-5
ID00034,1.6355552E-5,0.0010151889,5.542222E-4,0.0013225,27,7.668889E-4,2.4829997E-4
ID00040,2.4829997E-4,0.0010107111,5.526111E-4,0.0013161111,29,7.6366664E-4,2.4704443E-4
ID00035,2.4704443E-4,9.966333E-4,5.461667E-4,0.0012969445,31,7.5722224E-4,2.3941108E-4
ID00027,2.3941108E-4,0.0010158333,5.5583334E-4,0.0013225,33,7.701111E-4,2.4572224E-4
ID00001,2.4572224E-4,5.824444E-5,3.061111E-5,7.666666E-5,35,4.188889E-5,1.6355552E-5
ID00024,1.6355552E-5,9.5182227E-4,5.203889E-4,0.0012394445,35,7.217778E-4,2.3004448E-4
ID00021,2.3004448E-4,5.8888887E-5,3.2222222E-5,7.666666E-5,37,4.5111112E-5,1.3777775E-5
ID00010,1.3777775E-5,5.824444E-5,3.061111E-5,7.666666E-5,39,4.5111112E-5,1.3133329E-5
ID00044,1.3133329E-5,0.0012321889,6.7505555E-4,0.001603611,37,9.344444E-4,2.9774447E-4
ID00033,2.9774447E-4,8.782111E-4,4.801111E-4,0.001143611,39,6.6377776E-4,2.1443336E-4
ID00008,2.1443336E-4,5.441111E-5,3.061111E-5,7.0277776E-5,41,4.188889E-5,1.2522221E-5
ID00005,1.2522221E-5,5.3766664E-5,2.8999999E-5,7.0277776E-5,43,4.188889E-5,1.1877775E-5
ID00006,1.1877775E-5,5.441111E-5,3.061111E-5,7.0277776E-5,45,4.188889E-5,1.2522221E-5
ID00031,1.2522221E-5,7.3034444E-4,3.9794444E-4,9.5194444E-4,41,5.51E-4,1.7934444E-4
ID00028,1.7934444E-4,7.0154446E-4,3.8344445E-4,9.136111E-4,43,5.316667E-4,1.6987778E-4
ID00029,1.6987778E-4,6.919445E-4,3.7861112E-4,9.0083334E-4,45,5.252222E-4,1.6672228E-4
ID00047,1.6672228E-4,1.92E-5,9.666666E-6,2.5555555E-5,27,1.2888889E-5,6.311112E-6
ID00061,6.311112E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,27,9.666666E-6,5.0555554E-6
ID00085,5.0555554E-6,0.0018505222,0.0010133889,0.0024086111,27,0.0014016667,4.4885557E-4
ID00046,4.4885557E-4,1.92E-5,9.666666E-6,2.5555555E-5,21,1.2888889E-5,6.311112E-6
ID00051,6.311112E-6,1.92E-5,9.666666E-6,2.5555555E-5,21,1.2888889E-5,6.311112E-6
ID00062,6.311112E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,5,1.2888889E-5,1.833333E-6
ID00075,1.833333E-6,0.0018197888,9.940555E-4,0.0023702777,21,0.0013791111,4.4067774E-4
ID00086,4.4067774E-4,0.0018108333,9.908333E-4,0.0023575,5,0.0013726667,4.3816667E-4
ID00050,4.3816667E-4,1.92E-5,9.666666E-6,2.5555555E-5,3,1.6111111E-5,3.0888896E-6
ID00074,3.0888896E-6,0.0017321,9.4733335E-4,0.0022552777,3,0.0013114444,4.206556E-4
ID00057,4.206556E-4,1.92E-5,9.666666E-6,2.5555555E-5,37,1.2888889E-5,6.311112E-6
ID00081,6.311112E-6,0.0015695111,8.571111E-4,0.0020444444,37,0.001189,3.8051116E-4
ID00066,3.8051116E-4,1.4722222E-5,8.055556E-6,1.9166666E-5,17,1.2888889E-5,1.833333E-6
ID00048,1.833333E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,19,1.2888889E-5,1.833333E-6
ID00090,1.833333E-6,0.0015016666,8.216667E-4,0.001955,17,0.0011374444,3.6422221E-4
ID00069,3.6422221E-4,1.92E-5,9.666666E-6,2.5555555E-5,19,1.2888889E-5,6.311112E-6
ID00060,6.311112E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,19,1.2888889E-5,1.833333E-6
ID00054,1.833333E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,23,1.2888889E-5,1.833333E-6
ID00072,1.833333E-6,1.92E-5,9.666666E-6,2.5555555E-5,19,1.2888889E-5,6.311112E-6
ID00093,6.311112E-6,0.0014818222,8.103889E-4,0.0019294444,19,0.0011213333,3.604889E-4
ID00084,3.604889E-4,0.0014773444,8.0877775E-4,0.0019230555,23,0.0011181111,3.5923335E-4
ID00078,3.5923335E-4,0.0014767,8.071667E-4,0.0019230555,33,0.0011181111,3.5858888E-4
ID00096,3.5858888E-4,0.0014715778,8.039444E-4,0.0019166666,25,0.0011148888,3.5668898E-4
ID00052,3.5668898E-4,1.92E-5,9.666666E-6,2.5555555E-5,45,1.2888889E-5,6.311112E-6
ID00076,6.311112E-6,0.0014075666,7.685E-4,0.001833611,45,0.0010665555,3.410111E-4
ID00063,3.410111E-4,1.92E-5,9.666666E-6,2.5555555E-5,11,1.2888889E-5,6.311112E-6
ID00049,6.311112E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,9,1.2888889E-5,1.833333E-6
ID00073,1.833333E-6,0.0013301222,7.282222E-4,0.0017313889,9,0.0010085555,3.215667E-4
ID00087,3.215667E-4,0.0013301222,7.282222E-4,0.0017313889,11,0.0010085555,3.215667E-4
ID00070,3.215667E-4,1.92E-5,9.666666E-6,2.5555555E-5,35,1.2888889E-5,6.311112E-6
ID00065,6.311112E-6,1.92E-5,9.666666E-6,2.5555555E-5,35,1.2888889E-5,6.311112E-6
ID00094,6.311112E-6,0.0013006778,7.121111E-4,0.0016930555,35,9.859999E-4,3.1467783E-4
ID00089,3.1467783E-4,0.0012859555,7.0405554E-4,0.0016738889,43,9.7633334E-4,3.096222E-4
ID00053,3.096222E-4,1.4722222E-5,8.055556E-6,1.9166666E-5,39,1.2888889E-5,1.833333E-6
ID00059,1.833333E-6,1.92E-5,9.666666E-6,2.5555555E-5,29,1.2888889E-5,6.311112E-6
ID00077,6.311112E-6,0.0012513889,6.847222E-4,0.0016291667,39,9.4733335E-4,3.0405557E-4
ID00083,3.0405557E-4,0.001241789,6.798889E-4,0.0016163889,29,9.408889E-4,3.0090008E-4
ID00058,3.0090008E-4,1.4722222E-5,8.055556E-6,1.9166666E-5,13,9.666666E-6,5.0555554E-6
ID00082,5.0555554E-6,0.0010894444,5.961111E-4,0.0014183333,13,8.248889E-4,2.645555E-4
ID00068,2.645555E-4,1.92E-5,9.666666E-6,2.5555555E-5,1,1.2888889E-5,6.311112E-6
ID00092,6.311112E-6,0.0010100666,5.51E-4,0.0013161111,1,7.6366664E-4,2.4639996E-4
ID00064,2.4639996E-4,1.4722222E-5,8.055556E-6,1.9166666E-5,31,1.2888889E-5,1.833333E-6
ID00088,1.833333E-6,9.614222E-4,5.252222E-4,0.0012522222,31,7.282222E-4,2.3320003E-4
ID00067,2.3320003E-4,1.92E-5,9.666666E-6,2.5555555E-5,15,1.2888889E-5,6.311112E-6
ID00091,6.311112E-6,9.076556E-4,4.9622223E-4,0.0011819444,15,6.8633334E-4,2.2132223E-4
ID00055,2.2132223E-4,1.92E-5,9.666666E-6,2.5555555E-5,41,1.2888889E-5,6.311112E-6
ID00079,6.311112E-6,8.782111E-4,4.801111E-4,0.001143611,41,6.6377776E-4,2.1443336E-4
ID00056,2.1443336E-4,1.92E-5,9.666666E-6,2.5555555E-5,7,1.2888889E-5,6.311112E-6
ID00080,6.311112E-6,8.2892226E-4,4.5272222E-4,0.0010797222,7,6.283333E-4,2.0058895E-4
ID00071,2.0058895E-4,1.92E-5,9.666666E-6,2.5555555E-5,70,1.2888889E-5,6.311112E-6
ID00095,6.311112E-6,7.559556E-4,4.1405554E-4,9.838889E-4,70,5.7355553E-4,1.8240005E-4
ID00098,1.8240005E-4,1.92E-5,9.666666E-6,2.5555555E-5,31,1.2888889E-5,6.311112E-6
ID00097,6.311112E-6,1.92E-5,9.666666E-6,2.5555555E-5,7,1.2888889E-5,6.311112E-6
ID00099,6.311112E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,35,1.2888889E-5,1.833333E-6
