Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00426,4.2588887E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,77,1.3855555E-4,4.2588887E-5
ID00635,4.2588887E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,91,1.3855555E-4,4.2588887E-5
ID00400,4.2588887E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,69,1.3855555E-4,4.2588887E-5
ID00238,4.2588887E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,75,1.3855555E-4,4.2588887E-5
ID00878,4.2588887E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,95,1.3533334E-4,4.5811103E-5
ID00766,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,97,1.3533334E-4,4.5811103E-5
ID00733,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,99,1.3533334E-4,4.5811103E-5
ID00631,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,101,1.3533334E-4,4.5811103E-5
ID00497,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,103,1.3533334E-4,4.5811103E-5
ID00818,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,105,1.3533334E-4,4.5811103E-5
ID00328,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,97,1.3533334E-4,4.5811103E-5
ID00613,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,108,1.3533334E-4,4.5811103E-5
ID00884,4.5811103E-5,1.8114444E-4,9.827778E-5,2.3638888E-4,110,1.3533334E-4,4.5811103E-5
ID00980,4.5811103E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,112,1.3533334E-4,4.133332E-5
ID00348,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,112,1.3533334E-4,4.133332E-5
ID00404,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,95,1.3533334E-4,4.133332E-5
ID00695,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,116,1.3533334E-4,4.133332E-5
ID00527,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,118,1.3533334E-4,4.133332E-5
ID00475,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,120,1.3533334E-4,4.133332E-5
ID00756,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,122,1.3533334E-4,4.133332E-5
ID00354,4.133332E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,118,1.321111E-4,4.455555E-5
ID00332,4.455555E-5,1.7666665E-4,9.666666E-5,2.2999999E-4,84,1.321111E-4,4.455555E-5
ID00563,4.455555E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,126,1.321111E-4,4.3911117E-5
ID00912,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,128,1.321111E-4,4.3911117E-5
ID00870,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,130,1.321111E-4,4.3911117E-5
ID00990,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,132,1.321111E-4,4.3911117E-5
ID00679,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,134,1.321111E-4,4.3911117E-5
ID00966,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,136,1.321111E-4,4.3911117E-5
ID00860,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,138,1.321111E-4,4.3911117E-5
ID00452,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,138,1.321111E-4,4.3911117E-5
ID00193,4.3911117E-5,1.7602222E-4,9.5055555E-5,2.2999999E-4,141,1.321111E-4,4.3911117E-5
ID00268,4.3911117E-5,1.7218888E-4,9.5055555E-5,2.236111E-4,132,1.321111E-4,4.007778E-5
ID00077,4.007778E-5,1.7218888E-4,9.5055555E-5,2.236111E-4,144,1.321111E-4,4.007778E-5
ID00330,4.007778E-5,1.7218888E-4,9.5055555E-5,2.236111E-4,40,1.321111E-4,4.007778E-5
ID00438,4.007778E-5,1.7154444E-4,9.344444E-5,2.236111E-4,88,1.321111E-4,3.9433333E-5
ID00719,3.9433333E-5,1.7154444E-4,9.344444E-5,2.236111E-4,148,1.2888889E-4,4.265555E-5
ID00926,4.265555E-5,1.7154444E-4,9.344444E-5,2.236111E-4,150,1.2888889E-4,4.265555E-5
ID00079,4.265555E-5,1.7154444E-4,9.344444E-5,2.236111E-4,152,1.2888889E-4,4.265555E-5
ID00962,4.265555E-5,1.7089999E-4,9.183333E-5,2.236111E-4,154,1.2888889E-4,4.2011103E-5
ID00071,4.2011103E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,156,1.2888889E-4,3.817778E-5
ID00031,3.817778E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,158,1.2888889E-4,3.817778E-5
ID00717,3.817778E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,160,1.2888889E-4,3.817778E-5
ID00025,3.817778E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,162,1.2566666E-4,4.140001E-5
ID00183,4.140001E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,164,1.2566666E-4,4.140001E-5
ID00517,4.140001E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,166,1.2566666E-4,4.140001E-5
ID00593,4.140001E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,168,1.2566666E-4,4.140001E-5
ID00862,4.140001E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,170,1.2566666E-4,4.140001E-5
ID00011,4.140001E-5,1.6706667E-4,9.183333E-5,2.1722222E-4,172,1.2566666E-4,4.140001E-5
ID00432,4.140001E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,166,1.2566666E-4,4.0755564E-5
ID00125,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,175,1.2566666E-4,4.0755564E-5
ID00175,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,177,1.2566666E-4,4.0755564E-5
ID00535,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,179,1.2566666E-4,4.0755564E-5
ID00703,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,181,1.2566666E-4,4.0755564E-5
ID00119,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,183,1.2566666E-4,4.0755564E-5
ID00982,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,185,1.2566666E-4,4.0755564E-5
ID00788,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,187,1.2566666E-4,4.0755564E-5
ID00039,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,189,1.2566666E-4,4.0755564E-5
ID00145,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,191,1.2566666E-4,4.0755564E-5
ID00836,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,193,1.2566666E-4,4.0755564E-5
ID00655,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,195,1.2566666E-4,4.0755564E-5
ID00906,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,197,1.2566666E-4,4.0755564E-5
ID00292,4.0755564E-5,1.6642222E-4,9.0222224E-5,2.1722222E-4,181,1.2566666E-4,4.0755564E-5
ID00774,4.0755564E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,200,1.2566666E-4,3.6277794E-5
ID00960,3.6277794E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,202,1.2566666E-4,3.6277794E-5
ID00103,3.6277794E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,204,1.2244444E-4,3.950001E-5
ID00521,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,206,1.2244444E-4,3.950001E-5
ID00127,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,208,1.2244444E-4,3.950001E-5
ID00388,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,193,1.2244444E-4,3.950001E-5
ID00296,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,208,1.2244444E-4,3.950001E-5
ID00603,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,212,1.2244444E-4,3.950001E-5
ID00099,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,214,1.2244444E-4,3.950001E-5
ID00101,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,216,1.2244444E-4,3.950001E-5
ID00217,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,218,1.2244444E-4,3.950001E-5
ID00826,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,220,1.2244444E-4,3.950001E-5
ID00581,3.950001E-5,1.6194445E-4,8.861111E-5,2.1083333E-4,222,1.2244444E-4,3.950001E-5
ID00143,3.950001E-5,1.613E-4,8.7E-5,2.1083333E-4,224,1.2244444E-4,3.8855564E-5
ID00155,3.8855564E-5,1.613E-4,8.7E-5,2.1083333E-4,226,1.2244444E-4,3.8855564E-5
ID00998,3.8855564E-5,1.613E-4,8.7E-5,2.1083333E-4,228,1.2244444E-4,3.8855564E-5
ID00854,3.8855564E-5,1.613E-4,8.7E-5,2.1083333E-4,230,1.2244444E-4,3.8855564E-5
ID00776,3.8855564E-5,1.613E-4,8.7E-5,2.1083333E-4,232,1.1922222E-4,4.2077787E-5
ID00886,4.2077787E-5,1.613E-4,8.7E-5,2.1083333E-4,234,1.1922222E-4,4.2077787E-5
ID00956,4.2077787E-5,1.613E-4,8.7E-5,2.1083333E-4,236,1.1922222E-4,4.2077787E-5
ID00083,4.2077787E-5,1.5746667E-4,8.7E-5,2.0444444E-4,238,1.1922222E-4,3.824445E-5
ID00151,3.824445E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,240,1.1922222E-4,3.7600003E-5
ID00545,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,242,1.1922222E-4,3.7600003E-5
ID00978,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,244,1.1922222E-4,3.7600003E-5
ID00260,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,232,1.1922222E-4,3.7600003E-5
ID00280,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,183,1.1922222E-4,3.7600003E-5
ID00228,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,185,1.1922222E-4,3.7600003E-5
ID00840,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,249,1.1922222E-4,3.7600003E-5
ID00037,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,251,1.1922222E-4,3.7600003E-5
ID00069,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,253,1.1922222E-4,3.7600003E-5
ID00647,3.7600003E-5,1.5682222E-4,8.5388885E-5,2.0444444E-4,255,1.1922222E-4,3.7600003E-5
ID00661,3.7600003E-5,1.5617778E-4,8.377778E-5,2.0444444E-4,257,1.15999996E-4,4.017778E-5
ID00802,4.017778E-5,1.5617778E-4,8.377778E-5,2.0444444E-4,259,1.15999996E-4,4.017778E-5
ID00866,4.017778E-5,1.5617778E-4,8.377778E-5,2.0444444E-4,261,1.15999996E-4,4.017778E-5
ID00278,4.017778E-5,1.5617778E-4,8.377778E-5,2.0444444E-4,259,1.15999996E-4,4.017778E-5
ID00816,4.017778E-5,1.5617778E-4,8.377778E-5,2.0444444E-4,264,1.15999996E-4,4.017778E-5
ID00820,4.017778E-5,1.5234444E-4,8.377778E-5,1.9805555E-4,266,1.15999996E-4,3.634444E-5
ID00828,3.634444E-5,1.5234444E-4,8.377778E-5,1.9805555E-4,268,1.15999996E-4,3.634444E-5
ID00968,3.634444E-5,1.5234444E-4,8.377778E-5,1.9805555E-4,270,1.15999996E-4,3.634444E-5
ID00179,3.634444E-5,1.5234444E-4,8.377778E-5,1.9805555E-4,272,1.15999996E-4,3.634444E-5
ID00904,3.634444E-5,1.5234444E-4,8.377778E-5,1.9805555E-4,274,1.15999996E-4,3.634444E-5
ID00308,3.634444E-5,1.5234444E-4,8.377778E-5,1.9805555E-4,160,1.15999996E-4,3.634444E-5
ID00587,3.634444E-5,1.517E-4,8.216667E-5,1.9805555E-4,277,1.15999996E-4,3.570001E-5
ID00942,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,279,1.15999996E-4,3.570001E-5
ID00864,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,281,1.15999996E-4,3.570001E-5
ID00984,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,283,1.15999996E-4,3.570001E-5
ID00573,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,285,1.15999996E-4,3.570001E-5
ID00880,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,287,1.15999996E-4,3.570001E-5
ID00507,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,289,1.15999996E-4,3.570001E-5
ID00105,3.570001E-5,1.517E-4,8.216667E-5,1.9805555E-4,291,1.1277778E-4,3.8922226E-5
ID00242,3.8922226E-5,1.517E-4,8.216667E-5,1.9805555E-4,212,1.1277778E-4,3.8922226E-5
ID00095,3.8922226E-5,1.517E-4,8.216667E-5,1.9805555E-4,294,1.1277778E-4,3.8922226E-5
ID00274,3.8922226E-5,1.517E-4,8.216667E-5,1.9805555E-4,272,1.1277778E-4,3.8922226E-5
ID00326,3.8922226E-5,1.517E-4,8.216667E-5,1.9805555E-4,268,1.1277778E-4,3.8922226E-5
ID00499,3.8922226E-5,1.517E-4,8.216667E-5,1.9805555E-4,298,1.1277778E-4,3.8922226E-5
ID00017,3.8922226E-5,1.517E-4,8.216667E-5,1.9805555E-4,300,1.1277778E-4,3.8922226E-5
ID00089,3.8922226E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,302,1.1277778E-4,3.444444E-5
ID00360,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,191,1.1277778E-4,3.444444E-5
ID00846,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,305,1.1277778E-4,3.444444E-5
ID00067,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,307,1.1277778E-4,3.444444E-5
ID00131,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,309,1.1277778E-4,3.444444E-5
ID00822,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,311,1.1277778E-4,3.444444E-5
ID00607,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,313,1.1277778E-4,3.444444E-5
ID00641,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,315,1.1277778E-4,3.444444E-5
ID00627,3.444444E-5,1.4722222E-4,8.0555554E-5,1.9166667E-4,317,1.09555556E-4,3.7666665E-5
ID00015,3.7666665E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,319,1.09555556E-4,3.702222E-5
ID00972,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,321,1.09555556E-4,3.702222E-5
ID00454,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,313,1.09555556E-4,3.702222E-5
ID00541,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,324,1.09555556E-4,3.702222E-5
ID00782,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,326,1.09555556E-4,3.702222E-5
ID00097,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,328,1.09555556E-4,3.702222E-5
ID00270,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,315,1.09555556E-4,3.702222E-5
ID00525,3.702222E-5,1.4657778E-4,7.8944446E-5,1.9166667E-4,331,1.09555556E-4,3.702222E-5
ID00591,3.702222E-5,1.421E-4,7.733333E-5,1.8527778E-4,333,1.09555556E-4,3.254445E-5
ID00736,3.254445E-5,1.421E-4,7.733333E-5,1.8527778E-4,335,1.09555556E-4,3.254445E-5
ID00964,3.254445E-5,1.421E-4,7.733333E-5,1.8527778E-4,337,1.09555556E-4,3.254445E-5
ID00758,3.254445E-5,1.421E-4,7.733333E-5,1.8527778E-4,339,1.0633333E-4,3.5766672E-5
ID00312,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,339,1.0633333E-4,3.5766672E-5
ID00740,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,342,1.0633333E-4,3.5766672E-5
ID00290,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,228,1.0633333E-4,3.5766672E-5
ID00689,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,345,1.0633333E-4,3.5766672E-5
ID00896,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,347,1.0633333E-4,3.5766672E-5
ID00555,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,349,1.0633333E-4,3.5766672E-5
ID00629,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,351,1.0633333E-4,3.5766672E-5
ID00625,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,353,1.0633333E-4,3.5766672E-5
ID00900,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,355,1.0633333E-4,3.5766672E-5
ID00053,3.5766672E-5,1.421E-4,7.733333E-5,1.8527778E-4,357,1.0633333E-4,3.5766672E-5
ID00651,3.5766672E-5,1.4145556E-4,7.572222E-5,1.8527778E-4,359,1.0633333E-4,3.5122226E-5
ID00675,3.5122226E-5,1.4145556E-4,7.572222E-5,1.8527778E-4,361,1.0633333E-4,3.5122226E-5
ID00924,3.5122226E-5,1.4145556E-4,7.572222E-5,1.8527778E-4,363,1.0633333E-4,3.5122226E-5
ID00468,3.5122226E-5,1.4145556E-4,7.572222E-5,1.8527778E-4,150,1.0633333E-4,3.5122226E-5
ID00246,3.5122226E-5,1.4145556E-4,7.572222E-5,1.8527778E-4,251,1.0633333E-4,3.5122226E-5
ID00157,3.5122226E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,367,1.0633333E-4,3.1288902E-5
ID00715,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,369,1.0633333E-4,3.1288902E-5
ID00248,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,369,1.0633333E-4,3.1288902E-5
ID00149,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,372,1.0633333E-4,3.1288902E-5
ID00565,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,374,1.0633333E-4,3.1288902E-5
ID00583,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,376,1.0633333E-4,3.1288902E-5
ID00087,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,378,1.0633333E-4,3.1288902E-5
ID00597,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,380,1.0633333E-4,3.1288902E-5
ID00659,3.1288902E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,382,1.0311111E-4,3.4511126E-5
ID00727,3.4511126E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,384,1.0311111E-4,3.4511126E-5
ID00047,3.4511126E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,386,1.0311111E-4,3.4511126E-5
ID00918,3.4511126E-5,1.3762224E-4,7.572222E-5,1.7888889E-4,388,1.0311111E-4,3.4511126E-5
ID00444,3.4511126E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,367,1.0311111E-4,3.386668E-5
ID00832,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,391,1.0311111E-4,3.386668E-5
ID00304,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,372,1.0311111E-4,3.386668E-5
ID00460,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,386,1.0311111E-4,3.386668E-5
ID00944,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,395,1.0311111E-4,3.386668E-5
ID00133,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,397,1.0311111E-4,3.386668E-5
ID00814,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,399,1.0311111E-4,3.386668E-5
ID00663,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,401,1.0311111E-4,3.386668E-5
ID00300,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,378,1.0311111E-4,3.386668E-5
ID00996,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,404,1.0311111E-4,3.386668E-5
ID00234,3.386668E-5,1.3697779E-4,7.411111E-5,1.7888889E-4,105,1.0311111E-4,3.386668E-5
ID00812,3.386668E-5,1.325E-4,7.25E-5,1.725E-4,407,1.0311111E-4,2.9388895E-5
ID00731,2.9388895E-5,1.325E-4,7.25E-5,1.725E-4,409,1.0311111E-4,2.9388895E-5
ID00222,2.9388895E-5,1.325E-4,7.25E-5,1.725E-4,407,1.0311111E-4,2.9388895E-5
