Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00073,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,30,3.2222222E-6,0.0
ID00050,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,31,3.2222222E-6,0.0
ID00072,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,32,3.2222222E-6,0.0
ID00013,0.018567707,0.01857093,3.2222222E-6,6.4444444E-6,33,3.2222222E-6,0.0
ID00085,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,34,3.2222222E-6,0.0
ID00049,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,35,3.2222222E-6,0.0
ID00047,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,36,3.2222222E-6,0.0
ID00065,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,37,3.2222222E-6,0.0
ID00042,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,38,3.2222222E-6,0.0
ID00004,0.018567707,0.01857093,3.2222222E-6,6.4444444E-6,39,3.2222222E-6,0.0
ID00069,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,40,3.2222222E-6,0.0
ID00039,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,41,3.2222222E-6,0.0
ID00033,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,42,3.2222222E-6,0.0
ID00041,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,43,3.2222222E-6,0.0
ID00046,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,44,3.2222222E-6,0.0
ID00040,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,45,3.2222222E-6,0.0
ID00038,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,46,3.2222222E-6,0.0
ID00043,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,47,3.2222222E-6,0.0
ID00067,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,48,3.2222222E-6,0.0
ID00035,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,49,3.2222222E-6,0.0
ID00006,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,50,3.2222222E-6,0.0
ID00019,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,51,3.2222222E-6,0.0
ID00010,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,52,3.2222222E-6,0.0
ID00064,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,53,1.6111111E-6,0.0
ID00078,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,54,1.6111111E-6,0.0
ID00002,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,55,3.2222222E-6,0.0
ID00081,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,56,1.6111111E-6,0.0
ID00001,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,57,3.2222222E-6,0.0
ID00084,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,58,1.6111111E-6,0.0
ID00079,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,59,1.6111111E-6,0.0
ID00034,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,60,3.2222222E-6,0.0
ID00017,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,61,3.2222222E-6,0.0
ID00007,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,62,3.2222222E-6,0.0
ID00014,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,63,3.2222222E-6,0.0
ID00003,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,64,3.2222222E-6,0.0
ID00077,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,65,1.6111111E-6,0.0
ID00083,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,66,1.6111111E-6,0.0
ID00015,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,67,3.2222222E-6,0.0
ID00008,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,68,1.6111111E-6,0.0
ID00011,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,69,1.6111111E-6,0.0
ID00005,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,70,1.6111111E-6,0.0
ID00018,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,71,1.6111111E-6,0.0
ID00009,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,72,1.6111111E-6,0.0
ID00062,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,16,1.6111111E-6,0.0
ID00096,0.018567707,0.01857093,3.2222222E-6,6.4444444E-6,6,3.2222222E-6,0.0
ID00031,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,60,1.6111111E-6,0.0
ID00061,0.018567707,0.01857093,3.2222222E-6,6.4444444E-6,10,3.2222222E-6,0.0
ID00000,0.018567707,0.018569319,1.6111111E-6,6.388889E-6,55,1.6111111E-6,0.0
ID00030,0.018567707,0.01857093,3.2222222E-6,6.388889E-6,55,3.2222222E-6,0.0
