Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00026,2.3822227E-5,1.92E-5,9.666666E-6,2.5555555E-5,7,1.6111111E-5,3.0888896E-6
ID00029,3.0888896E-6,1.92E-5,9.666666E-6,2.5555555E-5,7,1.2888889E-5,6.311112E-6
ID00057,6.311112E-6,1.92E-5,9.666666E-6,2.5555555E-5,21,1.2888889E-5,6.311112E-6
ID00092,6.311112E-6,1.4722222E-5,8.055556E-6,1.9166666E-5,13,9.666666E-6,5.0555554E-6
ID00095,5.0555554E-6,1.4077777E-5,6.4444444E-6,1.9166666E-5,13,9.666666E-6,4.411111E-6
ID00060,4.411111E-6,9.6E-6,4.833333E-6,1.2777778E-5,21,6.4444444E-6,3.155556E-6
ID00071,3.155556E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,28,3.2222222E-6,1.9333331E-6
ID00068,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,31,3.2222222E-6,1.9333331E-6
ID00075,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,34,3.2222222E-6,1.9333331E-6
ID00082,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,37,3.2222222E-6,1.9333331E-6
ID00070,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,40,3.2222222E-6,1.9333331E-6
ID00032,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,43,3.2222222E-6,1.9333331E-6
ID00066,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,46,3.2222222E-6,1.9333331E-6
ID00076,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,49,3.2222222E-6,1.9333331E-6
ID00044,1.9333331E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,52,3.2222222E-6,1.9333331E-6
ID00012,1.9333331E-6,8.955555E-6,3.2222222E-6,1.2777778E-5,54,6.4444444E-6,2.5111108E-6
ID00016,2.5111108E-6,8.955555E-6,3.2222222E-6,1.2777778E-5,56,6.4444444E-6,2.5111108E-6
ID00074,2.5111108E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,58,3.2222222E-6,1.9000001E-6
ID00037,1.9000001E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,61,3.2222222E-6,1.9333331E-6
ID00063,1.9333331E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,63,3.2222222E-6,1.9000001E-6
ID00045,1.9000001E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,66,3.2222222E-6,1.9333331E-6
ID00048,1.9333331E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,68,3.2222222E-6,1.9000001E-6
ID00080,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,70,3.2222222E-6,1.9000001E-6
ID00036,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,72,3.2222222E-6,1.9000001E-6
ID00073,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,74,3.2222222E-6,1.9000001E-6
ID00050,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,76,3.2222222E-6,1.9000001E-6
ID00072,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,78,3.2222222E-6,1.9000001E-6
ID00013,1.9000001E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,81,3.2222222E-6,1.9333331E-6
ID00085,1.9333331E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,83,3.2222222E-6,1.9000001E-6
ID00049,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,85,3.2222222E-6,1.9000001E-6
ID00047,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,87,3.2222222E-6,1.9000001E-6
ID00065,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,89,3.2222222E-6,1.9000001E-6
ID00042,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,91,3.2222222E-6,1.9000001E-6
ID00004,1.9000001E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,94,3.2222222E-6,1.9333331E-6
ID00069,1.9333331E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,96,3.2222222E-6,1.9000001E-6
ID00039,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,98,3.2222222E-6,1.9000001E-6
ID00033,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,100,3.2222222E-6,1.9000001E-6
ID00041,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,102,3.2222222E-6,1.9000001E-6
ID00046,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,104,3.2222222E-6,1.9000001E-6
ID00040,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,106,3.2222222E-6,1.9000001E-6
ID00038,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,108,3.2222222E-6,1.9000001E-6
ID00043,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,110,3.2222222E-6,1.9000001E-6
ID00067,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,112,3.2222222E-6,1.9000001E-6
ID00035,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,114,3.2222222E-6,1.9000001E-6
ID00006,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,116,3.2222222E-6,1.9000001E-6
ID00019,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,118,3.2222222E-6,1.9000001E-6
ID00010,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,120,3.2222222E-6,1.9000001E-6
ID00064,1.9000001E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,122,3.2222222E-6,1.2555554E-6
ID00078,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,124,3.2222222E-6,1.2555554E-6
ID00002,1.2555554E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,126,3.2222222E-6,1.9000001E-6
ID00081,1.9000001E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,128,3.2222222E-6,1.2555554E-6
ID00001,1.2555554E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,130,3.2222222E-6,1.9000001E-6
ID00084,1.9000001E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,132,3.2222222E-6,1.2555554E-6
ID00079,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,134,3.2222222E-6,1.2555554E-6
ID00034,1.2555554E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,136,3.2222222E-6,1.9000001E-6
ID00017,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,138,3.2222222E-6,1.9000001E-6
ID00007,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,140,3.2222222E-6,1.9000001E-6
ID00014,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,142,3.2222222E-6,1.9000001E-6
ID00003,1.9000001E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,144,3.2222222E-6,1.9000001E-6
ID00077,1.9000001E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,146,3.2222222E-6,1.2555554E-6
ID00083,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,148,3.2222222E-6,1.2555554E-6
ID00015,1.2555554E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,150,3.2222222E-6,1.9000001E-6
ID00008,1.9000001E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,152,3.2222222E-6,1.2555554E-6
ID00011,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,154,3.2222222E-6,1.2555554E-6
ID00005,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,156,3.2222222E-6,1.2555554E-6
ID00018,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,158,3.2222222E-6,1.2555554E-6
ID00009,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,160,3.2222222E-6,1.2555554E-6
ID00062,1.2555554E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,40,1.6111111E-6,2.8666664E-6
ID00096,2.8666664E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,40,3.2222222E-6,1.9333331E-6
ID00031,1.9333331E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,136,3.2222222E-6,1.2555554E-6
ID00061,1.2555554E-6,5.1555553E-6,3.2222222E-6,6.4444444E-6,25,3.2222222E-6,1.9333331E-6
ID00000,1.9333331E-6,4.4777776E-6,1.6111111E-6,6.388889E-6,126,3.2222222E-6,1.2555554E-6
ID00030,1.2555554E-6,5.1222223E-6,3.2222222E-6,6.388889E-6,126,3.2222222E-6,1.9000001E-6
