Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00927,0.21707037,0.21714126,7.088889E-5,1.661111E-4,66,7.088889E-5,0.0
ID00172,0.21707037,0.21715736,8.7E-5,2.1083333E-4,67,8.7E-5,0.0
ID00928,0.21707037,0.21711709,4.672222E-5,1.14999995E-4,68,4.672222E-5,0.0
ID00171,0.21707037,0.21713643,6.605555E-5,1.5972221E-4,69,6.605555E-5,0.0
ID00930,0.21707037,0.21776637,6.96E-4,0.0016547221,66,6.96E-4,0.0
ID00174,0.21707037,0.21775992,6.8955554E-4,0.0016419444,27,6.8955554E-4,0.0
ID00865,0.21707037,0.21713321,6.283333E-5,1.4694444E-4,70,6.283333E-5,0.0
ID00866,0.21707037,0.21712837,5.7999998E-5,1.4055555E-4,71,5.7999998E-5,0.0
ID00898,0.21707037,0.21714771,7.733333E-5,1.8527778E-4,72,7.733333E-5,0.0
ID00897,0.21707037,0.21712676,5.638889E-5,1.3416666E-4,73,5.638889E-5,0.0
ID00322,0.21707037,0.21713321,6.283333E-5,1.4694444E-4,74,6.283333E-5,0.0
ID00020,0.21707037,0.21713482,6.4444444E-5,1.5333333E-4,75,6.4444444E-5,0.0
ID00019,0.21707037,0.21712837,5.7999998E-5,1.4055555E-4,76,5.7999998E-5,0.0
ID00626,0.21707037,0.21714932,7.8944446E-5,1.9166667E-4,77,7.8944446E-5,0.0
ID00321,0.21707037,0.21711387,4.35E-5,1.0222222E-4,78,4.35E-5,0.0
ID00868,0.21707037,0.21790975,8.393889E-4,0.001999722,40,8.393889E-4,0.0
ID00627,0.21707037,0.21713321,6.283333E-5,1.4694444E-4,79,6.283333E-5,0.0
ID00595,0.21707037,0.21717831,1.0794444E-4,2.5555555E-4,80,1.0794444E-4,0.0
ID00959,0.21707037,0.21717188,1.015E-4,2.4277778E-4,81,1.015E-4,0.0
ID00384,0.21707037,0.2172057,1.3533334E-4,3.2583333E-4,82,1.3533334E-4,0.0
ID00900,0.21707037,0.21779698,7.266111E-4,0.0017313889,52,7.266111E-4,0.0
ID00324,0.21707037,0.21788721,8.1683334E-4,0.0019422222,48,8.1683334E-4,0.0
ID00022,0.21707037,0.21780181,7.3144445E-4,0.0017441666,75,7.3144445E-4,0.0
ID00958,0.21707037,0.21712515,5.4777778E-5,1.3416666E-4,83,5.4777778E-5,0.0
ID00629,0.21707037,0.21785659,7.862222E-4,0.0018719444,23,7.862222E-4,0.0
ID00383,0.21707037,0.21715093,8.0555554E-5,1.9166667E-4,84,8.0555554E-5,0.0
ID00594,0.21707037,0.21711226,4.188889E-5,1.0222222E-4,85,4.188889E-5,0.0
ID00838,0.21707037,0.21719603,1.2566666E-4,3.0027778E-4,86,1.2566666E-4,0.0
ID00506,0.21707037,0.2172057,1.3533334E-4,3.1944443E-4,87,1.3533334E-4,0.0
ID00961,0.21707037,0.21779215,7.217778E-4,0.0017186111,39,7.217778E-4,0.0
ID00597,0.21707037,0.21755531,4.8494444E-4,0.0011563889,53,4.8494444E-4,0.0
ID00143,0.21707037,0.21714287,7.25E-5,1.725E-4,88,7.25E-5,0.0
ID00111,0.21707037,0.21713643,6.605555E-5,1.5972221E-4,89,6.605555E-5,0.0
ID00112,0.21707037,0.21712998,5.961111E-5,1.4055555E-4,90,5.961111E-5,0.0
ID00142,0.21707037,0.21712837,5.7999998E-5,1.4055555E-4,91,5.7999998E-5,0.0
ID00386,0.21707037,0.2177551,6.847222E-4,0.0016291667,84,6.847222E-4,0.0
ID00505,0.21707037,0.21713643,6.605555E-5,1.5972221E-4,92,6.605555E-5,0.0
ID00837,0.21707037,0.21712193,5.1555555E-5,1.2138889E-4,93,5.1555555E-5,0.0
ID00414,0.21707037,0.21715575,8.5388885E-5,2.0444444E-4,94,8.5388885E-5,0.0
ID00444,0.21707037,0.21713482,6.4444444E-5,1.5333333E-4,95,6.4444444E-5,0.0
ID00114,0.21707037,0.21775188,6.815E-4,0.0016227778,20,6.815E-4,0.0
ID00145,0.21707037,0.21763426,5.6388887E-4,0.0013416667,55,5.6388887E-4,0.0
ID00445,0.21707037,0.21712676,5.638889E-5,1.3416666E-4,96,5.638889E-5,0.0
ID00413,0.21707037,0.21712998,5.961111E-5,1.4055555E-4,97,5.961111E-5,0.0
ID00840,0.21707037,0.21750215,4.3177776E-4,0.0010286111,7,5.961111E-4,1.6433335E-4
ID00474,0.21690604,0.21702366,1.1761111E-4,2.811111E-4,98,1.1761111E-4,0.0
ID00508,0.21690604,0.21741033,5.0427776E-4,0.0012011111,31,5.0427776E-4,0.0
ID00293,0.21690604,0.21701881,1.1277778E-4,2.6833333E-4,99,1.1277778E-4,0.0
ID00447,0.21690604,0.21741354,5.0749996E-4,0.0012075,4,7.024444E-4,1.9494444E-4
ID00261,0.2167111,0.21677394,6.283333E-5,1.5333333E-4,100,6.283333E-5,0.0
ID00654,0.2167111,0.21677877,6.766667E-5,1.661111E-4,101,6.766667E-5,0.0
ID00260,0.2167111,0.2167691,5.7999998E-5,1.4055555E-4,102,5.7999998E-5,0.0
ID00416,0.2167111,0.21717833,4.672222E-4,0.0011116667,37,4.672222E-4,0.0
ID00748,0.2167111,0.21683837,1.2727777E-4,3.0027778E-4,103,1.2727777E-4,0.0
ID00653,0.2167111,0.2167546,4.35E-5,1.0861111E-4,104,4.35E-5,0.0
ID00473,0.2167111,0.21676749,5.638889E-5,1.3416666E-4,105,5.638889E-5,0.0
ID00292,0.2167111,0.2167691,5.7999998E-5,1.4055555E-4,106,5.7999998E-5,0.0
ID00263,0.2167111,0.21718799,4.7688888E-4,0.0011372222,102,4.7688888E-4,0.0
ID00656,0.2167111,0.21728143,5.7033333E-4,0.0013544444,104,5.7033333E-4,0.0
ID00200,0.2167111,0.21679649,8.5388885E-5,2.0444444E-4,107,8.5388885E-5,0.0
ID00476,0.2167111,0.21726693,5.5583334E-4,0.0013225,44,5.5583334E-4,0.0
ID00747,0.2167111,0.21677071,5.961111E-5,1.4055555E-4,108,5.961111E-5,0.0
ID00295,0.2167111,0.21706393,3.5283333E-4,8.433333E-4,62,3.5283333E-4,0.0
ID00199,0.2167111,0.21677233,6.122222E-5,1.4694444E-4,109,6.122222E-5,0.0
ID00778,0.2167111,0.21680455,9.344444E-5,2.236111E-4,110,9.344444E-5,0.0
ID00777,0.2167111,0.21678844,7.733333E-5,1.8527778E-4,111,7.733333E-5,0.0
ID00535,0.2167111,0.21683033,1.1922222E-4,2.811111E-4,112,1.1922222E-4,0.0
ID00718,0.2167111,0.21681905,1.0794444E-4,2.6194443E-4,113,1.0794444E-4,0.0
ID00750,0.2167111,0.21737005,6.589444E-4,0.0015716667,38,6.589444E-4,0.0
ID00353,0.2167111,0.21683516,1.2405556E-4,2.9388888E-4,114,1.2405556E-4,0.0
ID00202,0.2167111,0.21719444,4.8333334E-4,0.00115,109,4.8333334E-4,0.0
ID00717,0.2167111,0.21677233,6.122222E-5,1.4694444E-4,115,6.122222E-5,0.0
ID00780,0.2167111,0.21715899,4.478889E-4,0.0010669444,110,4.478889E-4,0.0
ID00534,0.2167111,0.21677233,6.122222E-5,1.4694444E-4,116,6.122222E-5,0.0
ID00234,0.2167111,0.21681261,1.015E-4,2.4277778E-4,117,1.015E-4,0.0
ID00352,0.2167111,0.2167836,7.25E-5,1.725E-4,118,7.25E-5,0.0
ID00686,0.2167111,0.21681261,1.015E-4,2.4277778E-4,119,1.015E-4,0.0
ID00806,0.2167111,0.21677233,6.122222E-5,1.4694444E-4,120,6.122222E-5,0.0
ID00054,0.2167111,0.21935977,0.0026486667,0.0063058333,2,0.003666889,0.0010182222
ID00233,0.21569288,0.21576215,6.9277776E-5,1.661111E-4,121,6.9277776E-5,0.0
ID00805,0.21569288,0.21574605,5.3166666E-5,1.2777778E-4,122,5.3166666E-5,0.0
ID00720,0.21569288,0.21607955,3.8666665E-4,9.1999996E-4,43,3.8666665E-4,0.0
ID00537,0.21569288,0.21624066,5.4777774E-4,0.0013033333,17,5.4777774E-4,0.0
ID00685,0.21569288,0.21575087,5.7999998E-5,1.4055555E-4,123,5.7999998E-5,0.0
ID00355,0.21569288,0.21608438,3.9149998E-4,9.3277777E-4,118,3.9149998E-4,0.0
ID00808,0.21569288,0.21609727,4.0438888E-4,9.647222E-4,26,4.0438888E-4,0.0
ID00236,0.21569288,0.2160747,3.8183332E-4,9.072222E-4,121,3.8183332E-4,0.0
ID00933,0.21569288,0.21825293,0.0025600556,0.006095,66,0.0025600556,0.0
ID00688,0.21569288,0.21625355,5.6066667E-4,0.0013352778,13,5.6066667E-4,0.0
ID00177,0.21569288,0.21823199,0.002539111,0.0060438886,27,0.002539111,0.0
ID00600,0.21569288,0.21822715,0.0025342777,0.006031111,1,0.003509,9.747222E-4
ID00562,0.21471816,0.21477133,5.3166666E-5,1.2777778E-4,124,5.3166666E-5,0.0
ID00563,0.21471816,0.21476327,4.5111112E-5,1.0861111E-4,125,4.5111112E-5,0.0
ID00843,0.21471816,0.2172025,0.0024843332,0.005916111,7,0.0034413333,9.5700007E-4
ID00081,0.21376117,0.21382722,6.605555E-5,1.5972221E-4,126,6.605555E-5,0.0
ID00565,0.21376117,0.21414784,3.8666665E-4,9.1999996E-4,125,3.8666665E-4,0.0
ID00298,0.21376117,0.21619555,0.002434389,0.005794722,62,0.002434389,0.0
ID00080,0.21376117,0.21380627,4.5111112E-5,1.0861111E-4,127,4.5111112E-5,0.0
ID00511,0.21376117,0.21616495,0.0024037778,0.0057180556,31,0.0024037778,0.0
ID00419,0.21376117,0.21615528,0.0023941111,0.0056988886,37,0.0023941111,0.0
ID00083,0.21376117,0.214114,3.5283333E-4,8.433333E-4,127,3.5283333E-4,0.0
ID00903,0.21376117,0.2161456,0.0023844445,0.005673333,52,0.0023844445,0.0
ID00148,0.21376117,0.21613756,0.0023763888,0.0056541665,6,0.0032898888,9.135001E-4
ID00450,0.21284766,0.21522084,0.0023731666,0.0056477776,4,0.0032866667,9.135001E-4
ID00025,0.21193416,0.21429767,0.0023635,0.005622222,75,0.0023635,0.0
ID00266,0.21193416,0.21427189,0.002337722,0.005564722,102,0.002337722,0.0
ID00964,0.21193416,0.21423483,0.0023006666,0.0054752775,39,0.0023006666,0.0
ID00389,0.21193416,0.21423161,0.0022974445,0.0054688887,84,0.0022974445,0.0
ID00871,0.21193416,0.21422839,0.0022942221,0.0054625,40,0.0022942221,0.0
ID00327,0.21193416,0.21421711,0.0022829445,0.0054305554,48,0.0022829445,0.0
ID00632,0.21193416,0.21421227,0.0022781112,0.0054241666,23,0.0022781112,0.0
ID00117,0.21193416,0.21419455,0.0022603888,0.0053794445,20,0.0022603888,0.0
ID00723,0.21193416,0.21417522,0.0022410555,0.0053347223,43,0.0022410555,0.0
ID00205,0.21193416,0.21417199,0.0022378333,0.0053283335,109,0.0022378333,0.0
ID00783,0.21193416,0.21417199,0.0022378333,0.0053283335,110,0.0022378333,0.0
ID00659,0.21193416,0.21417361,0.0022394445,0.0053283335,104,0.0022394445,0.0
ID00479,0.21193416,0.21417038,0.0022362221,0.005321944,44,0.0022362221,0.0
ID00358,0.21193416,0.214143,0.0022088333,0.0052580554,118,0.0022088333,0.0
ID00239,0.21193416,0.21412688,0.0021927222,0.005219722,121,0.0021927222,0.0
ID00811,0.21193416,0.21412045,0.0021862776,0.0052005555,0,0.0030256666,8.3938893E-4
ID00753,0.21109478,0.21316828,0.0020735,0.004932222,38,0.0020735,0.0
ID00540,0.21109478,0.21316667,0.002071889,0.004932222,17,0.002071889,0.0
ID00568,0.21109478,0.213157,0.0020622222,0.0049066665,125,0.0020622222,0.0
ID00086,0.21109478,0.21313122,0.0020364444,0.0048427777,127,0.0020364444,0.0
ID00691,0.21109478,0.21308611,0.0019913332,0.0047405553,13,0.0019913332,0.0
ID00931,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,66,3.2222222E-6,0.0
ID00781,0.21109478,0.211098,3.2222222E-6,6.388889E-6,110,3.2222222E-6,0.0
ID00356,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,118,3.2222222E-6,0.0
ID00417,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,37,3.2222222E-6,0.0
ID00751,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,38,3.2222222E-6,0.0
ID00841,0.21109478,0.211098,3.2222222E-6,6.388889E-6,7,3.2222222E-6,0.0
ID00203,0.21109478,0.211098,3.2222222E-6,6.388889E-6,109,3.2222222E-6,0.0
ID00721,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,43,3.2222222E-6,0.0
ID00689,0.21109478,0.211098,3.2222222E-6,6.388889E-6,13,3.2222222E-6,0.0
ID00175,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,27,3.2222222E-6,0.0
ID00237,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,121,3.2222222E-6,0.0
ID00962,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,39,3.2222222E-6,0.0
ID00023,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,75,3.2222222E-6,0.0
ID00448,0.21109478,0.211098,3.2222222E-6,6.388889E-6,4,3.2222222E-6,0.0
ID00869,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,40,3.2222222E-6,0.0
ID00598,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,53,3.2222222E-6,0.0
ID00264,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,102,3.2222222E-6,0.0
ID00809,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,26,3.2222222E-6,0.0
ID00296,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,62,3.2222222E-6,0.0
ID00566,0.21109478,0.211098,3.2222222E-6,6.388889E-6,125,3.2222222E-6,0.0
ID00115,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,20,3.2222222E-6,0.0
ID00901,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,52,3.2222222E-6,0.0
ID00146,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,55,3.2222222E-6,0.0
ID00538,0.21109478,0.211098,3.2222222E-6,6.388889E-6,17,3.2222222E-6,0.0
ID00630,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,23,3.2222222E-6,0.0
ID00325,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,48,3.2222222E-6,0.0
ID00509,0.21109478,0.211098,3.2222222E-6,1.2777778E-5,31,3.2222222E-6,0.0
ID00387,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,84,3.2222222E-6,0.0
ID00477,0.21109478,0.211098,3.2222222E-6,6.388889E-6,44,3.2222222E-6,0.0
ID00052,0.21109478,0.211098,3.2222222E-6,6.388889E-6,2,3.2222222E-6,0.0
ID00084,0.21109478,0.211098,3.2222222E-6,6.4444444E-6,127,3.2222222E-6,0.0
ID00657,0.21109478,0.211098,3.2222222E-6,6.388889E-6,104,3.2222222E-6,0.0
ID00784,0.21109478,0.21114795,5.3166666E-5,1.2777778E-4,110,5.3166666E-5,0.0
ID00206,0.21109478,0.21114795,5.3166666E-5,1.2777778E-4,109,5.3166666E-5,0.0
ID00692,0.21109478,0.21114795,5.3166666E-5,1.2777778E-4,13,5.3166666E-5,0.0
ID00844,0.21109478,0.21114795,5.3166666E-5,1.2777778E-4,7,7.411111E-5,2.094444E-5
ID00934,0.21107383,0.211127,5.3166666E-5,1.2777778E-4,66,5.3166666E-5,0.0
ID00724,0.21107383,0.211127,5.3166666E-5,1.2777778E-4,43,5.3166666E-5,0.0
ID00451,0.21107383,0.211127,5.3166666E-5,1.2777778E-4,4,7.411111E-5,2.094444E-5
ID00420,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,37,5.3166666E-5,0.0
ID00359,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,118,5.3166666E-5,0.0
ID00240,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,121,5.3166666E-5,0.0
ID00026,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,75,5.3166666E-5,0.0
ID00965,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,39,5.3166666E-5,0.0
ID00569,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,125,5.3166666E-5,0.0
ID00754,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,38,5.3166666E-5,0.0
ID00267,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,102,5.3166666E-5,0.0
ID00872,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,40,5.3166666E-5,0.0
ID00178,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,27,5.3166666E-5,0.0
ID00812,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,26,5.3166666E-5,0.0
ID00541,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,17,5.3166666E-5,0.0
ID00118,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,20,5.3166666E-5,0.0
ID00299,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,62,5.3166666E-5,0.0
ID00601,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,53,5.3166666E-5,0.0
ID00633,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,23,5.3166666E-5,0.0
ID00480,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,44,5.3166666E-5,0.0
ID00328,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,48,5.3166666E-5,0.0
ID00055,0.21105288,0.21110605,5.3166666E-5,1.2777778E-4,2,7.411111E-5,2.094444E-5
ID00149,0.21103193,0.2110851,5.3166666E-5,1.2777778E-4,55,5.3166666E-5,0.0
ID00660,0.21103193,0.2110851,5.3166666E-5,1.2777778E-4,104,5.3166666E-5,0.0
ID00904,0.21103193,0.2110851,5.3166666E-5,1.2777778E-4,52,5.3166666E-5,0.0
ID00390,0.21103193,0.2110851,5.3166666E-5,1.2777778E-4,84,5.3166666E-5,0.0
ID00512,0.21103193,0.2110851,5.3166666E-5,1.2777778E-4,31,5.3166666E-5,0.0
ID00087,0.21103193,0.2110851,5.3166666E-5,1.2777778E-4,127,5.3166666E-5,0.0
ID00845,0.21103193,0.21104482,1.2888889E-5,3.1944444E-5,7,1.9333333E-5,6.444444E-6
ID00813,0.21102549,0.21103838,1.2888889E-5,3.1944444E-5,26,1.2888889E-5,0.0
ID00785,0.21102549,0.21103677,1.1277778E-5,2.5555555E-5,110,1.1277778E-5,0.0
ID00418,0.21102549,0.21103677,1.1277778E-5,3.1944444E-5,37,1.1277778E-5,0.0
ID00842,0.21102549,0.21103677,1.1277778E-5,2.5555555E-5,7,1.6111111E-5,4.833333E-6
ID00241,0.21102066,0.21103194,1.1277778E-5,2.5555555E-5,121,1.1277778E-5,0.0
ID00204,0.21102066,0.21103033,9.666666E-6,2.5555555E-5,109,9.666666E-6,0.0
ID00932,0.21102066,0.21103194,1.1277778E-5,2.5555555E-5,66,1.1277778E-5,0.0
ID00963,0.21102066,0.21103194,1.1277778E-5,2.5555555E-5,39,1.1277778E-5,0.0
ID00300,0.21102066,0.21103194,1.1277778E-5,2.5555555E-5,62,1.1277778E-5,0.0
ID00722,0.21102066,0.21103033,9.666666E-6,2.5555555E-5,43,9.666666E-6,0.0
ID00870,0.21102066,0.21103194,1.1277778E-5,2.5555555E-5,40,1.1277778E-5,0.0
ID00542,0.21102066,0.21103194,1.1277778E-5,2.5555555E-5,17,1.1277778E-5,0.0
ID00207,0.21102066,0.21103033,9.666666E-6,2.5555555E-5,109,9.666666E-6,0.0
ID00966,0.21102066,0.21103033,9.666666E-6,2.5555555E-5,39,9.666666E-6,0.0
ID00449,0.21102066,0.21103033,9.666666E-6,2.5555555E-5,4,1.2888889E-5,3.2222224E-6
ID00539,0.21101744,0.21102872,1.1277778E-5,2.5555555E-5,17,1.1277778E-5,0.0
ID00360,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,118,9.666666E-6,0.0
ID00119,0.21101744,0.21102872,1.1277778E-5,2.5555555E-5,20,1.1277778E-5,0.0
ID00570,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,125,9.666666E-6,0.0
ID00873,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,40,9.666666E-6,0.0
ID00690,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,13,9.666666E-6,0.0
ID00116,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,20,9.666666E-6,0.0
ID00147,0.21101744,0.21102872,1.1277778E-5,2.5555555E-5,55,1.1277778E-5,0.0
ID00268,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,102,9.666666E-6,0.0
ID00421,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,37,9.666666E-6,0.0
ID00329,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,48,9.666666E-6,0.0
ID00481,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,44,9.666666E-6,0.0
ID00782,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,110,8.055556E-6,0.0
ID00905,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,52,9.666666E-6,0.0
ID00935,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,66,8.055556E-6,0.0
ID00599,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,53,9.666666E-6,0.0
ID00326,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,48,9.666666E-6,0.0
ID00027,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,75,8.055556E-6,0.0
ID00693,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,13,8.055556E-6,0.0
ID00567,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,125,9.666666E-6,0.0
ID00024,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,75,8.055556E-6,0.0
ID00752,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,38,8.055556E-6,0.0
ID00725,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,43,8.055556E-6,0.0
ID00388,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,84,9.666666E-6,0.0
